press1.x,press1.y,release1.x,release1.y,press2.x,press2.y,release2.x,release2.y,press3.x,press3.y,release3.x,release3.y,press4.x,press4.y,release4.x,release4.y
-3.393799675,0.302759012,3.087216725,47.2875763,-3.453961942,0.332376742,3.140288255,48.17018067,-3.582991365,0.301562336,3.176920942,47.89721025,-3.582569122,0.27204433,3.215877685,48.29756687
-3.373955925,0.213008317,3.067372975,47.08512324,-3.434118192,0.293356558,3.13036638,47.34671989,-3.57306949,0.258880894,3.166999067,48.10648757,-3.572647247,0.305391699,3.20595581,48.46589863
-3.354112175,0.450189488,3.047529225,47.48320511,-3.414274442,0.279723,3.11052263,47.78802208,-3.55322574,0.289595577,3.157077192,47.85171518,-3.562725372,0.30934073,3.196033935,48.37490849
-3.334268425,0.256686989,3.027685475,47.23753172,-3.394430692,0.267656518,3.100600755,47.44225954,-3.53338199,0.291476068,3.137233442,47.9972994,-3.542881622,0.31299724,3.176190185,47.81076961
-3.32434655,0.285207765,3.0177636,47.01460588,-3.384508817,0.236941836,3.080757005,47.51505165,-3.523460115,0.247472584,3.127311567,47.76527454,-3.523037872,0.287950147,3.16626831,47.77664831
-3.3045028,0.225972306,2.99791985,46.82807609,-3.364665067,0.319871478,3.07083513,47.14199208,-3.503616365,0.297822724,3.117389692,47.39676447,-3.513115997,0.241878124,3.156346435,48.44315109
-3.28465905,0.200742388,2.9780761,46.8326256,-3.344821317,0.322504165,3.060913255,47.73342799,-3.483772615,0.193063718,3.107467817,47.30577433,-3.493272247,0.284659289,3.14642456,47.77323618
-3.2648153,0.315922447,2.95823235,46.5926391,-3.334899442,0.2983712,3.041069505,47.29212581,-3.47385074,0.315922447,3.097545942,47.20568518,-3.473428497,0.332376742,3.12658081,48.14288363
-3.24497155,0.324023023,2.948310475,46.7393607,-3.315055692,0.213247652,3.021225755,47.04190292,-3.45400699,0.371867047,3.077702192,47.31942285,-3.463506622,0.265462612,3.116658935,47.84716567
-3.2251278,0.236941836,2.928466725,46.17749658,-3.305133817,0.2983712,3.01130388,47.11696979,-3.444085115,0.222581724,3.067780317,47.14199208,-3.453584747,0.27204433,3.10673706,47.53779919
